7000	6935	1897	56964	29839	29844
4534	4428	3233	46635	40983	40981
9552	485	4607	17226	17232	47338
4532	344	4404	15955	15960	46531
7507	7505	2057	59440	31291	31292
403	473	441	16488	16828	16494
4828	581	4760	18088	18092	47946
10112	362	328	16130	15820	15819
4598	3596	3644	43020	43019	43291
3644	3596	559	43019	17897	17902
4559	352	3231	16027	16029	40973
10121	4609	9559	47347	47348	67469
9568	488	624	17263	17261	18465
4612	4557	449	47131	16898	16901
9567	4757	4826	47931	47935	48204
11162	8137	409	62140	16560	16556
4502	4501	415	46919	16603	16606
11344	8983	11829	65577	65581	71581
4556	448	4554	16894	16893	47118
4559	4558	4508	47139	46938	46935
3233	238	274	15007	15016	15332
452	421	420	16656	16646	16651
6678	6676	1639	55792	27607	27608
11251	10726	7553	70176	59653	59654
4517	324	425	15774	15773	16685
9553	4604	4553	47321	47114	47115
4731	4637	468	47455	17074	17068
4578	464	463	17036	17032	17030
10237	690	759	19047	19046	19664
4632	501	396	17378	16428	16436
464	500	463	17039	17031	17032
9507	6089	1294	53366	24498	24499
395	396	464	16422	16433	16425
396	501	464	16428	17038	16433
4730	559	4729	17904	17906	47828
8899	8833	2706	65063	37133	37135
4637	560	469	17913	17076	17083
4461	382	384	16301	16311	16318
8230	2496	2573	35293	35292	35963
11167	4654	10125	47530	47527	68851
4809	516	4656	17511	17510	47547
4657	473	4656	17114	17116	47546
10122	10086	412	68770	16579	16585
10126	9557	515	67464	17502	17501
7462	7364	2089	58803	31578	31575
10093	372	4582	16216	16215	47229
4667	1296	3042	24526	24524	39826
4663	476	4662	17145	17147	47567
4664	4663	520	47570	17551	17552
523	406	521	16525	16528	17559
4670	520	519	17553	17538	17541
7311	2063	3098	31343	31345	40165
9310	2886	9273	38729	38731	66590
10143	4691	4757	47680	47682	47932
8172	2466	6078	35016	35023	53317
11174	4619	4773	47387	47386	47996
4681	481	572	17189	17188	18022
9056	3530	8169	42660	42658	62270
10164	4756	10138	47927	47930	68885
443	534	537	16852	17674	16844
4701	543	3049	17758	17755	39873
4696	4692	487	47684	17250	17251
10156	4740	4652	47870	47521	47520
9562	434	4586	16760	16761	47245
4557	416	4504	16621	16613	46928
3143	370	395	16201	16197	16427
9013	2795	8938	37926	37925	65431
10170	4806	4743	48129	47880	47881
6019	1324	1323	24767	24758	24761
4710	4568	454	47171	16945	16947
7003	7002	1839	57258	29303	29299
8059	5850	2339	52368	33854	33859
7349	1943	7127	30271	30269	57807
10525	4883	6693	48441	48440	55878
10796	7767	2209	60587	32682	32686
4717	4631	462	47429	17023	17024
10151	4841	455	48265	16960	16954
4576	392	4524	16395	16400	47000
10152	4842	4713	48270	47768	47766
5286	983	891	21710	20847	20855
4725	465	4631	17040	17043	47428
4631	3421	462	42073	17027	17023
501	500	464	17364	17039	17038
4636	4635	503	47443	17393	17392
4731	4339	560	46292	17915	17911
8219	8218	2506	62485	35384	35385
4639	561	504	17920	17397	17398
4733	4732	560	47837	17907	17909
9008	8950	3666	65473	43384	43388
7765	7641	2231	60032	32888	32889
10117	9552	4603	67451	47319	47320
9735	1824	6959	29182	29177	57076
10963	8693	8764	64544	64546	64813
4657	441	473	16829	16828	17114
4745	4670	527	47591	17614	17610
521	441	516	16832	16835	17506
5894	1255	5887	24152	24155	52517
9246	2867	3069	38570	38569	39993
10412	1458	6339	25957	25964	54401
479	406	523	16526	16525	17172
3273	1000	935	21857	21274	21273
