6355	3497	3269	101473	99504	99506
21990	6745	4142	128526	106789	106794
10974	1669	8102	84779	84773	139695
28313	18807	12302	210841	173328	173329
27126	25312	1888	240851	86839	86845
28277	5906	3882	121662	104642	104643
29349	13985	22306	184272	184277	227652
10858	1556	8484	83693	83696	142748
19481	2125	18334	89053	89052	208371
29355	3193	19855	98844	98848	216423
22234	4452	13913	109402	109407	183850
30238	29732	9295	259204	149433	149434
32099	25490	25492	241576	241575	241586
22360	22358	1582	227867	83942	83943
5277	2953	3094	96679	96684	97961
26466	9158	18079	148296	148299	206975
22359	4611	1556	110745	83702	83694
18407	4861	14223	112858	112857	185657
63010	31954	34583	267434	267432	275890
27232	10929	18809	162617	162616	210853
24311	2195	9116	89736	89737	147971
16642	9371	2143	150050	89215	89210
9152	3663	4569	102878	102877	110396
34009	2172	27234	89507	89506	248893
23422	2182	20681	89598	89603	220374
32132	17293	1661	202657	84699	84700
5057	3344	4500	100148	100152	109821
63010	16295	31954	197486	197483	267434
27885	19455	21669	214333	214331	224797
60943	45588	8392	387340	142020	142022
68639	12373	19918	173849	173855	216739
4945	1874	4183	86712	86711	107139
29463	5398	5012	117438	114138	114136
3559	2160	3454	89384	89386	101115
19779	2067	18898	88522	88521	211349
14384	14381	5070	186625	114607	114609
33097	22991	20890	230872	221317	221315
14383	5069	4753	114601	111965	111966
24235	7036	15869	130921	130923	195250
57614	18259	1539	207941	83527	83525
22414	13490	4682	181348	111327	111322
22507	4803	4804	112389	112387	112405
12058	11992	6138	171048	123557	123558
14082	1545	4672	83588	83589	111235
8185	2050	6697	88351	88350	128133
5326	5325	1648	116823	84581	84582
18798	18797	10913	210796	162496	162498
31501	22306	13985	227648	184277	184276
15391	1611	13985	84219	84229	184275
9937	9936	1606	154624	84170	84171
9895	3344	7198	100150	100151	132272
34976	5068	14382	114586	114588	186627
28431	18889	11023	211316	163406	163407
29912	17163	1567	201966	83792	83791
30237	8312	25190	141387	141386	240340
15637	14155	6710	185232	128246	128241
16760	14351	5027	186452	114254	114260
16295	7627	11636	135804	135798	168294
21814	1504	19138	83179	83178	212601
22678	5025	12127	114243	114244	172051
12040	5030	3783	114281	103860	103861
9161	7672	2350	136179	91158	91166
21458	18190	1540	207564	83533	83531
13005	3247	11661	99316	99318	168500
28918	25434	8638	241346	144009	144010
19827	19681	1842	215477	86426	86423
26595	9971	23990	154876	154875	235377
24959	1950	9892	87404	87407	154249
66371	3645	3684	102724	102722	103056
6015	3028	5873	97364	97371	121403
4231	3805	3933	104045	104044	105031
11339	6993	1833	130567	86354	86361
22305	1615	6377	84265	84269	125549
30689	19654	7732	215345	136661	136664
25808	16844	8365	200316	141803	141806
28644	13006	20360	178255	178254	218865
28130	23566	1722	233528	85297	85298
35112	22680	26155	229368	229373	244434
19637	11992	12058	171043	171048	171519
25190	2373	17538	91388	91387	203992
22968	16629	33090	199187	199189	230769
28521	8697	10060	144513	144512	155590
26605	1774	17251	85796	85792	202429
32042	25148	28888	240144	240146	255778
9769	1871	6982	86684	86681	130475
33321	27260	1974	249001	87623	87616
10560	1610	8542	84210	84218	143250
25107	10436	8208	158633	140522	140523
4850	3684	3720	103051	103050	103348
29912	27165	15662	248625	194100	194105
35146	8915	25643	146313	146312	242219
19823	12253	12240	172981	172874	172880
24030	6752	10116	128582	128587	156037
25573	18427	8818	208848	145522	145523
25023	8091	23144	139592	139598	231588
36105	5012	31370	114135	114132	265442
28824	17434	2273	203403	90464	90471
34398	32741	1853	270423	86522	86520
22234	2035	20135	88198	88203	217785
33275	23570	1730	233542	85369	85370
16728	8220	7221	140609	132439	132441
15509	10268	6538	157305	126855	126856
24953	7996	7997	138836	138833	138846
4829	4828	2373	112598	91383	91377
26953	10585	18540	159858	159860	209437
18452	2225	14023	90031	90029	184477
24183	6970	13462	130366	130372	181167
23746	6371	13368	125500	125492	180567
35303	3540	28397	101838	101837	253817
36104	35301	13315	278281	180234	180231
33435	2126	14092	89063	89066	184864
22197	21358	4412	223440	109064	109062
18199	1774	3386	85789	85788	100517
24706	16325	2444	197662	92050	92036
26722	10288	10286	157469	157452	157454
27631	25491	2353	241581	91195	91200
35336	20135	12683	217786	176043	176044
33413	8260	24164	140951	140954	236045
27093	1804	19115	86079	86077	212475
12132	1497	4850	83115	83114	112771
13635	7437	1803	134233	86068	86070
7302	3240	1890	99257	86864	86860
22557	15598	17297	193748	193749	202679
19730	12123	15529	172023	172022	193376
13708	4181	4412	107125	107129	109065
15778	2472	14093	92310	92312	184871
24310	7131	15945	131731	131733	195656
28926	13171	7308	179277	133146	133147
10721	4592	1606	110604	84172	84169
16256	8067	1681	139416	84897	84898
20581	15594	1762	193724	85682	85683
31027	5906	12257	121659	121661	173011
25685	17291	21323	202642	202643	223284
35146	10439	26837	158654	158653	247319
20397	17528	1685	203932	84954	84945
33628	25484	25482	241552	241541	241542
18673	1776	15405	85807	85810	192691
14377	6649	5061	127748	114536	114530
24821	16822	7831	200206	137455	137462
24820	16547	7828	198773	137437	137435
16439	2420	7829	91836	91828	137443
16471	7865	10327	137755	137751	157757
16514	2448	16513	92091	92093	198606
14026	10721	1569	160959	83819	83817
35303	5940	15072	121932	121936	190810
6649	5631	3767	119400	103730	103733
24424	7289	23403	132998	132997	232797
25013	5372	1787	117222	85912	85919
5034	3039	4084	97474	97467	106305
