8949	3117	1909	98158	87031	87032
17376	1931	15021	87255	87257	190522
23285	5752	14939	120410	120409	190053
13160	1953	8489	87437	87441	142800
8489	1953	8083	87441	87440	139540
4082	3040	3214	97479	97481	99038
20481	9483	2040	150934	88252	88253
10406	10404	2119	158384	89002	89003
16924	4127	8473	106663	106657	142661
18606	10667	10668	160550	160549	160557
20669	4710	2664	111585	94098	94101
27644	25204	8332	240406	141532	141535
33473	2347	11305	91137	91129	165652
9370	4857	2629	112824	93777	93769
20657	9956	1733	154769	85397	85405
26989	12970	10628	178016	160214	160211
17846	9689	16282	152557	152558	197426
30851	15960	20383	195733	195736	218988
16949	8506	10970	142937	142938	162965
33186	23273	11064	232223	163731	163725
26456	9956	22793	154768	154770	229898
12100	7953	2717	138485	94576	94583
23308	14963	2069	190182	88536	88538
15812	6963	6962	130307	130301	130298
35672	21213	16103	222808	196456	196457
20569	5262	3413	116290	100753	100746
25629	13053	8894	178549	146151	146146
19347	11613	11615	168096	168095	168116
32930	14729	22433	188807	188805	228184
35005	15403	6394	192678	125691	125694
22228	4446	16881	109351	109354	200498
14192	3157	3177	98528	98530	98700
13245	3298	10094	99760	99759	155863
11550	11549	2734	167596	94742	94744
22349	4595	13753	110620	110627	182904
18339	7801	2639	137223	93860	93862
22563	2823	6387	95546	95537	125636
27003	19763	10645	215926	160357	160358
26463	18060	2750	206878	94893	94890
19404	11682	18997	168664	168663	211839
15368	2819	6349	95496	95498	125306
5289	2823	5287	95534	95540	116514
25650	1552	16497	83657	83658	198525
16670	14079	3117	184804	98165	98162
17333	9019	4366	147168	108665	108671
9131	2697	3144	94391	94392	98416
23937	7793	6632	137153	127599	127602
26264	12655	20115	175840	175841	217684
29543	5242	5792	116119	116127	120735
5261	2629	4100	93775	93774	106425
19689	12502	12068	174774	171579	171586
20687	11736	3719	169081	103337	103343
7952	3971	2689	105343	94322	94320
27527	11295	11292	165557	165539	165540
68449	67376	33696	489239	273202	273201
35163	10987	18856	163097	163093	211119
22972	7045	5376	131003	117261	117256
26017	20560	9393	219825	150226	150221
10382	1978	9515	87655	87659	151180
16671	2751	3205	94903	94896	98961
16568	7994	10355	138816	138823	157990
11252	10470	2395	158915	91590	91595
26470	9978	18067	154937	154936	206915
14029	4595	6256	110626	110625	124552
18727	18695	10823	210253	161762	161763
25294	8449	16909	142487	142486	200653
23289	2355	16656	91212	91210	199310
23132	5569	5566	118870	118851	118844
35994	25455	9602	241428	151889	151883
13412	3214	8834	99036	99035	145663
18516	10552	1625	159595	84368	84369
19346	12092	2721	171777	94622	94621
28186	2381	11318	91476	91475	165759
12190	1799	4126	86025	86033	106651
5741	2020	5740	88052	88046	120328
8162	7417	1551	134080	83644	83645
23440	20569	3413	219864	100746	100755
20687	13476	11736	181250	169085	169081
15403	13790	6394	183129	125692	125691
27477	8413	25268	142192	142193	240658
4100	4099	2627	106420	93759	93760
23406	5914	23405	121729	121732	232803
23421	3447	2559	101048	93145	93144
24960	3579	19856	102170	102164	216427
22456	4739	13198	111835	111842	179449
27076	10737	18658	161073	161079	210050
32555	11615	11613	168118	168095	168098
20427	8043	13111	139235	139236	178885
34054	27458	29971	249817	249818	260125
26276	2768	16651	95046	95054	199290
21300	17065	17781	201451	201454	205353
20487	4739	14131	111839	111838	185091
14981	5810	5943	120885	120878	121954
27235	19100	10931	212381	162626	162627
32985	19549	4899	214823	113181	113184
25389	8574	24406	143504	143507	237090
23502	6040	13488	122767	122773	181336
28592	2739	26498	94781	94786	245928
66608	4710	2642	111587	93892	93896
27292	12596	11001	175441	163217	163213
27515	5754	11279	120420	120424	165430
11835	1904	10382	86984	86980	158208
9908	2627	4099	93755	93759	106418
13885	4421	6766	109137	109136	128688
24437	16068	2717	196274	94574	94571
28995	7786	24790	137106	137099	238691
16445	16442	7837	198254	137513	137516
25272	8417	23961	142227	142230	235249
6402	3627	3774	102564	102567	103782
29978	16084	24456	196358	196350	237291
18336	3727	3462	103405	101179	101188
24473	7360	20213	133593	133590	218173
16443	2443	16233	92032	92026	197151
18342	16936	10319	200779	157704	157701
68965	32525	11400	269582	166423	166425
14549	14348	3136	186432	98338	98339
26926	1624	20407	84347	84356	219095
19281	6308	2580	124984	93331	93325
23274	1910	11063	87043	87050	163723
15020	5862	10778	121317	121313	161408
15708	11204	6806	164835	129018	129014
30122	25296	16908	240782	200648	200644
35844	20943	22867	221558	221560	230285
17152	8785	9811	145236	145240	153586
15587	3532	3464	101777	101201	101202
27112	1934	15020	87274	87279	190520
22361	2177	16470	89548	89550	198393
15983	3902	15623	104809	104808	193889
26667	1442	8654	82585	82578	144161
25650	8924	13370	146378	146381	180579
22205	4421	20010	109131	109135	217178
24207	6999	2372	130614	91371	91373
19585	3393	12801	100579	100581	176832
19856	12293	8003	173262	138904	138903
6527	3841	3845	104313	104312	104346
22518	4819	20487	112515	112524	219482
64996	26965	10600	247817	159981	159980
21555	12801	2395	176838	91597	91594
64839	32196	9395	268313	150238	150240
31982	16693	24825	199483	199482	238831
15919	7099	7100	131462	131465	131470
13389	13112	3117	178891	98166	98159
28990	13252	10905	179797	162430	162436
15876	2145	7045	89231	89234	131001
13056	12585	3579	175367	102169	102166
20452	13146	6643	179114	127701	127702
19102	18168	11296	207453	165573	165564
23621	6212	15267	124170	124173	191895
16086	7340	7342	133416	133415	133431
7342	7340	7341	133415	133417	133422
30851	13039	15960	178459	178458	195733
26085	19057	9481	212175	150925	150920
13453	13069	3709	178631	103257	103258
24515	7415	18455	134065	134064	208985
33015	2049	9394	88343	88345	150232
3574	3758	13116	102120	103649	102119
19522	1931	18767	87249	87252	210640
1689	7450	7449	84988	134336	84982
5260	5259	2567	116273	93216	93213
18744	9131	2625	148086	93739	93734
28210	20568	3697	219861	103157	103154
7461	7333	3064	133358	97688	97690
28592	12685	15614	176064	176061	193833
21309	8792	17158	145285	145294	201939
14933	14932	5742	190018	120335	120337
22479	4768	1881	112086	86771	86776
15021	5863	9083	121324	121322	147690
24522	16145	2115	196674	88975	88968
27832	11682	2993	168666	97054	97052
6628	2301	3501	90718	90711	101506
22545	4101	4857	106432	106433	112817
27382	11113	7663	164118	136104	136102
21885	1959	4701	87489	87491	111500
19561	19492	11898	214526	170323	170331
27609	2191	19592	89695	89696	215040
28578	20579	2568	219914	93221	93222
33584	28156	25221	252781	240468	240469
24703	18958	2393	211640	91578	91579
22110	4296	13790	108074	108080	183132
14912	3750	3702	103587	103197	103198
24359	2039	19170	88247	88248	212786
16235	2369	3464	91343	91344	101199
17057	8651	8653	144133	144134	144152
14463	5160	13437	115390	115386	181012
16416	11541	1772	167543	85767	85768
19955	12426	12425	174234	174222	174227
24896	2489	18700	92486	92480	210271
26862	10468	13009	158895	158898	178272
24069	17145	2648	201873	93955	93947
25505	8733	17112	144816	144812	201700
16046	2054	15266	88401	88398	191889
22479	1881	8949	86776	86781	146577
20292	1697	19939	85056	85054	216835
9893	2715	3343	94554	94560	100142
16469	10910	2328	162466	90962	90963
24285	15918	1796	195514	86005	86004
22626	1823	7256	86257	86256	132746
16627	2245	8078	90212	90211	139496
24961	15332	8005	192267	138923	138922
22572	4892	17271	113123	113122	202542
12497	3904	8707	104817	104821	144584
16936	12729	8488	176369	142795	142797
18956	3758	3562	103651	102015	102018
32543	19700	2324	215574	90926	90922
12435	3574	13116	102123	102119	174289
23132	5566	23131	118844	118843	231537
35425	28821	13013	255539	178294	178295
22916	5303	14582	116643	116642	187885
20560	1956	18688	87471	87468	210226
16410	15398	7786	192652	137101	137105
28886	4585	14019	110533	110529	184462
6880	2685	6878	94279	94285	129626
14909	5703	7797	120019	120018	137189
29824	18529	15342	209379	192330	192333
12022	3692	2536	103118	92932	92930
23365	5862	5864	121311	121314	121330
21065	2007	20942	87913	87918	221557
25787	9104	9106	147865	147868	147888
25834	18606	9164	209768	148344	148345
15957	2698	3231	94397	94406	99188
16940	10798	8496	161559	142857	142848
33286	15266	2054	191887	88398	88399
25663	2772	7312	95091	95086	133186
26017	9393	17612	150221	150219	204380
14981	2136	5811	89145	89144	120886
68768	19258	30607	213264	213263	262664
26843	10445	18434	158699	158703	208889
15976	7174	5759	132081	120466	120464
12690	3443	11252	101020	101019	165210
29027	11813	13303	169675	169674	180144
33454	2502	24457	92607	92608	237294
14237	2790	4881	95232	95235	113029
24935	7973	7922	138643	138244	138241
18493	9948	10527	154713	154712	159368
17236	8892	8894	146129	146128	146143
19630	18954	11982	211622	170982	170979
28554	5943	15075	121960	121957	190819
8117	8116	1512	139793	83269	83272
31976	17058	25446	201417	201421	241389
24007	23440	2502	232955	92601	92602
3393	3443	12690	100582	101020	100584
11123	2581	11121	93339	93340	164179
23331	6859	15744	129476	129468	194557
23758	1954	2945	87445	87448	96617
25339	8511	16955	142982	142981	200879
26290	2627	11850	93757	93756	169986
12858	1855	11066	86541	86542	163739
26794	10380	18387	158196	158197	208653
2094	10407	10406	88783	158395	88784
32106	8793	25552	145297	145296	241832
21322	1985	8952	87719	87718	146602
16057	7291	5760	133011	120476	120477
26351	2094	18839	88781	88785	211022
33642	21310	2376	223225	91415	91416
8043	3685	3893	103059	103064	104728
30183	1984	14153	87714	87713	185225
26339	9811	5376	153584	117249	117260
34053	30084	11212	260559	164904	164905
19989	12474	19694	174574	174577	215539
34653	33961	10625	274010	160194	160188
21016	14790	14791	189164	189166	189171
18454	2538	3462	92953	92951	101183
25723	1726	18657	85336	85333	210044
17334	17332	9020	202867	147179	147177
17334	1695	17332	85044	85043	202867
7654	2268	6627	90421	90423	127567
35092	9424	30256	150463	150468	261273
24952	7994	16568	138822	138816	198879
11063	1911	5735	87061	87060	120279
25544	8785	8784	145239	145235	145228
27149	2304	18796	90748	90747	210791
5966	2502	3413	92609	92605	100756
13445	3345	13259	100164	100163	179851
7285	5915	1659	121738	84681	84682
35569	26106	33765	244207	244206	273419
25959	2243	21213	90189	90188	222805
24468	1472	16788	82873	82872	200018
35028	8293	16787	141222	141229	200014
23069	4708	5489	111563	111557	118202
19212	19209	11441	212998	166729	166725
27388	11120	26520	164168	164167	246008
19404	2733	7793	94730	94727	137155
9370	2629	5260	93769	93773	116277
31614	2205	6393	89834	89823	125676
25389	24406	2523	237090	92811	92810
23131	1829	5568	86317	86315	118860
17613	11813	2048	169673	88336	88337
5770	3501	2301	101502	90711	90712
22503	4797	9003	112336	112343	147037
14945	5760	7291	120478	120476	133016
30541	24425	19035	237165	212069	212065
36385	32673	28371	270146	253712	253711
16068	6906	2717	129842	94575	94574
8109	3607	2708	102387	94491	94488
26351	9827	8921	153708	146360	146359
35028	25175	8293	240270	141228	141222
28997	13263	6406	179872	125779	125783
30278	17720	9530	204996	151291	151289
20337	11184	12968	164664	164663	177997
20695	13487	24658	181326	181327	220438
14928	5734	8473	120266	120265	142659
7755	7754	2754	136826	94926	94929
67646	12494	30800	174720	174723	263407
5919	5302	2562	116632	93168	93167
27393	11129	8785	164234	145241	145242
32761	28967	28968	256091	256096	256103
26432	9922	9921	154499	154491	154488
28886	3589	3116	102247	98155	98157
17952	1984	8952	87712	87707	146607
28549	12626	8417	175643	142223	142226
16631	8083	10966	139538	139539	162924
18496	16947	10530	200842	159401	159396
27480	7988	24946	138773	138763	239320
25594	8844	23310	145751	145756	232384
35291	19248	30600	213201	213197	262636
27709	24826	2521	238837	92790	92791
11315	2517	11314	92753	92747	165731
14757	5525	12244	118502	118501	172914
36335	12920	32727	177693	177696	270365
17574	3761	14912	103676	103677	189907
16665	8133	9436	139910	139909	150556
16069	2790	7312	95238	95236	133178
9947	2282	9946	90553	90552	154700
18059	18058	2752	206867	94910	94909
20544	17158	13281	201936	180000	179994
25650	8246	8924	140836	140835	146378
16631	10966	1905	162924	86990	86991
26564	1768	11624	85734	85738	168195
8663	5260	2567	116278	93213	93214
10186	2568	5488	93224	93223	118193
27592	2647	17194	93945	93946	202127
27514	11277	2382	165409	91478	91479
35340	5640	33687	119483	119481	273175
18261	10223	4204	156896	107317	107318
26972	18556	1764	209526	85700	85702
17720	9531	9530	151297	151290	151291
18734	9989	10830	155023	155029	161826
27526	1828	14943	86310	86309	190077
23132	14299	5569	186119	118874	118870
34024	32131	2519	268092	92766	92773
10380	1977	10379	87646	87642	158193
27149	24621	2304	237953	90739	90748
18396	10393	12379	158295	158304	173890
10394	1761	10392	85670	85667	158290
22627	4967	14299	113736	113741	186120
10405	10038	2144	155409	89224	89225
12578	3447	7093	101056	101058	131412
15236	3709	3872	103256	103253	104562
16086	7342	11913	133431	133432	170450
15587	7546	6643	135139	127698	127699
10461	8169	2956	140195	96714	96715
21979	17411	4129	203284	106678	106675
