2162	2286	3542	32256	33370
10417	6207	6206	53852	53848
10618	7024	3028	57355	39737
6619	1672	1673	27878	27876
8389	7801	2306	60727	33554
9033	6080	1349	53329	24996
6656	6547	1579	55253	27069
3714	1573	1542	27018	26723
10494	1509	6357	26428	26429
7096	1926	1950	30095	30099
7277	2014	7219	30896	30894
1557	1627	8751	26861	27494
2350	2941	2349	33963	33947
9838	3777	2182	43965	32434
10586	6947	6898	57026	56791
1961	3406	1991	30424	30684
6533	1539	1617	26689	26688
6304	1474	6302	26112	26113
6302	1348	1349	24990	24988
7951	7843	2306	60904	33552
7262	1950	7261	30331	30332
1660	1756	10510	27772	28602
7377	2095	3084	31636	31635
6304	4512	3879	46950	44465
1722	1617	3022	27412	27415
8389	7802	3263	60729	41146
6711	6710	1664	55939	27803
6898	1787	6897	28855	28853
7144	7058	1928	57502	30124
7632	2225	7585	32837	32830
7474	2121	7277	31865	31864
6948	1871	1873	29601	29599
6619	1553	6618	26817	26822
6984	1834	1890	29257	29258
7332	7331	7283	58665	58450
8870	3702	8765	43580	43576
7503	2042	7274	31142	31146
7571	7570	2194	59727	32542
3761	1995	3155	30719	30723
1833	1890	1834	29252	29258
1664	1661	1544	27781	26737
7171	1962	1990	30432	30430
10507	6619	6621	55544	55547
8870	8765	1830	64818	29223
6621	1673	6622	27887	27888
7636	2227	2975	32856	32857
1723	1657	1652	27751	27708
6774	1738	3486	28437	28441
8183	8138	2447	62145	34850
8829	3871	3724	44430	43702
7261	1926	1974	30102	30101
8136	2419	2468	34602	34600
8724	8663	1604	64431	27293
6601	3203	1657	40805	27752
10590	1874	6951	29624	29631
7225	2015	7224	30906	30903
7274	7271	7151	58403	57917
5232	3333	3193	41559	40742
6947	1789	1788	28878	28864
9506	3090	3107	40115	40117
6530	1537	1539	26671	26673
2380	2334	2452	33806	33812
10589	6951	1816	57043	29113
8011	2308	2285	33574	33355
10644	7181	1995	58030	30724
7632	2125	7438	31909	31911
10470	6408	1538	54686	26683
6587	6584	1607	55417	27312
9848	7958	7959	61401	61400
6776	6775	1739	56230	28453
10659	7277	7276	58424	58420
1435	1508	3607	25756	26422
7025	1913	6079	29977	29978
6433	1558	6432	26871	26870
10675	7343	7342	58713	58709
7047	1900	7007	29865	29861
1496	3906	1498	26309	26330
2071	3090	3084	31416	40087
2472	2488	2452	35069	34894
6190	1317	1321	24710	24713
9783	7470	2113	59295	31795
9186	3409	3597	42005	42004
7436	3402	2096	41968	31646
7074	1914	1892	29988	29799
2248	2303	2273	33031	33252
10618	7164	9756	57974	57973
6079	3578	3067	42914	39985
10589	6753	1717	56145	28257
7174	1992	1962	30692	30427
9834	7891	7893	61115	61117
3067	3578	1833	39985	29245
1575	1576	1622	27030	27033
3087	1914	1888	29989	29763
7523	2092	7475	31612	31613
9094	4273	3272	46037	41186
7896	2306	7801	33555	33554
8182	2488	8181	35229	35228
7584	2152	7488	32157	32156
7012	6952	1816	57045	29115
9244	9062	1928	65845	30125
3106	3708	3060	40204	39944
6656	1553	6547	26823	26825
2195	2116	2169	31823	31821
6952	1902	1848	29882	29391
3672	2989	3736	39477	39476
9219	8710	3506	64615	42528
7420	7370	2038	58831	31106
7908	2358	2334	34035	33811
7470	2092	2141	31610	31611
6079	1913	1961	29978	29976
7763	2285	7762	33362	33363
3368	7058	6953	41771	57052
7488	2096	7487	31648	31647
5422	1980	1983	30590	30594
2182	3777	2162	32434	32254
7571	2139	7570	32048	32042
10468	6411	1541	54702	26709
7332	7283	2050	58453	31217
2175	2149	2121	32131	31869
10468	1496	6411	26300	26303
8182	8181	8178	62314	62299
8000	7896	2353	61132	33988
9506	7274	1980	58414	30588
10793	2272	7890	33248	33251
11238	3413	1981	42027	30605
5787	3387	3548	41886	41883
9286	3291	3288	41289	41272
2149	2222	7629	32132	32810
10483	6467	6410	54913	54693
1913	2017	1961	29979	30418
6775	1738	6719	28447	28445
6703	1690	1576	28027	27032
1791	1849	3387	28899	29398
6896	1813	1841	29088	29087
7742	7682	7628	60235	59981
9838	7908	8719	61181	61184
6407	1537	1538	26674	26667
7488	2152	2096	32156	31641
7120	1571	3714	26996	27003
6749	1750	3173	28553	28549
2056	2100	1992	31287	30696
9848	2285	2311	33365	33364
6720	6662	1671	55726	27868
7227	2017	7164	30921	30920
3087	1888	6980	29764	29760
6768	6605	1661	55498	27778
6306	1412	1518	25574	25568
7037	1684	6749	27986	27983
3191	1750	1789	28546	28554
9705	6697	6696	55896	55895
2071	2091	3107	31412	31600
6700	1651	6597	27702	27699
8583	2941	7889	39177	39179
8182	2470	2488	35056	35053
7203	2005	2038	30815	30814
7772	4672	3106	47598	40209
7943	2373	3681	34166	34170
1719	1686	9704	27999	27996
10591	6953	9261	57053	57050
7225	7156	1906	57940	29919
3648	3861	2178	43304	32400
7763	2311	2285	33591	33364
8970	2074	8763	31448	31447
6429	6425	1553	54745	26819
6415	1434	1469	25752	25748
6462	1568	3243	26972	26971
7096	1874	7054	29632	29627
3191	1873	1874	29615	29621
4672	4584	3708	47239	43617
1474	1409	6301	25542	25539
1513	1409	1474	25538	25542
10450	6360	1405	54481	25504
6408	1498	6407	26323	26328
8724	6516	3928	55132	44691
7377	3402	2095	41961	31637
7144	1872	7058	29613	29612
2206	3648	2223	32657	32817
6197	1409	10450	25543	25545
1409	6360	10450	25544	54481
9219	3653	3705	43324	43321
2178	3263	2223	32399	32815
2223	3648	2178	32817	32401
3173	1717	1648	28260	27680
7571	2195	2169	32556	32320
9792	2074	7588	31442	31438
6662	1702	1670	28118	27858
6947	1788	6898	28867	28868
6356	1434	6415	25754	25752
6356	6294	1434	54218	25753
6414	1545	6415	26748	26745
6414	6413	1545	54710	26744
1469	6414	6415	26066	54711
6414	1469	6413	26066	26065
6413	1469	1499	26065	26062
1506	1510	6420	26410	26434
6360	1510	1506	26433	26410
6368	1444	6306	25842	25834
6772	3912	6771	44609	44611
9430	3155	7181	40511	40512
6586	1645	6585	27657	27656
6546	1553	1470	26824	26070
7588	3648	2206	43309	32657
6577	3053	3765	39902	39900
6582	1610	6521	27342	27346
6646	1645	6586	27653	27657
7270	3990	1928	44942	30128
10586	6948	6947	57031	57029
8829	6754	3871	56148	44427
6748	3272	1749	41189	28540
1567	1605	3690	26957	27298
6587	1645	6584	27658	27650
3672	3254	3809	41094	41097
6700	5734	3718	51897	43674
1579	1509	6545	26432	26427
6474	1509	1579	26431	26432
5250	1752	8965	28568	28571
1752	8829	8965	28565	65048
7174	1962	7117	30433	30434
7772	2081	2082	31512	31513
1723	1686	1752	28001	28000
7368	7258	2036	58351	31089
8183	8181	2488	62310	35228
10507	6621	1583	55553	27104
7677	7626	2194	59977	32547
8003	7948	2280	61352	33322
10675	1995	7343	30722	30720
6585	1645	4041	27656	27659
6768	1767	6767	28681	28683
9698	6637	3978	55620	44889
3670	1967	3697	30479	30470
7143	7142	1975	57877	30549
1671	1556	6551	26847	26848
7751	2202	7750	32613	32621
7807	2225	2285	32836	32838
1674	1557	6623	26863	26859
1557	1674	1700	26863	27894
1700	1627	1557	27497	26861
1700	1699	1627	28098	27498
2374	2419	2373	34178	34168
8001	8000	2399	61576	34413
9704	1686	6649	27996	28002
1693	1672	6656	27879	27871
1693	3093	1672	28045	27877
1627	1699	6659	27498	28094
7590	2160	2078	32235	31479
10694	7636	2975	60015	39399
6465	1542	6411	26716	26721
7028	1890	1916	29779	29782
7420	2038	2005	31113	30814
1723	1762	6703	28308	28651
1762	1723	1752	28308	28307
1690	1762	1729	28028	28352
1723	1576	1657	27039	27035
3173	1750	1717	28549	28253
9783	2113	2067	31797	31378
10793	7892	9834	61121	61118
9192	2078	3591	31486	31484
7171	7116	1962	57759	30435
1651	1611	1615	27356	27349
1671	6659	6720	27869	55713
6659	1671	1627	27869	27492
6720	6659	6721	55713	55712
7772	3106	7502	40207	40211
1791	1722	6757	28299	28300
7294	1992	7175	30695	30693
3491	1771	6812	28719	28717
1771	3491	3544	28719	42451
7174	1888	1914	29765	29763
7632	2975	2225	39396	32839
6649	5374	1613	50409	27377
8139	8002	2400	61581	34424
3253	3491	6812	41090	42452
1832	1765	3028	28671	28668
1771	6815	6816	28720	56434
6815	1771	1730	28720	28362
7628	2071	7581	31413	31418
1856	3801	3702	29466	43575
6519	1607	6518	27315	27311
2071	2095	7530	31419	31638
11238	1850	3413	29405	29404
1803	6879	6880	29001	56711
1775	1803	6880	28750	29002
1775	1737	1803	28430	28428
7037	6749	3173	56127	40614
9783	2067	7369	31382	31380
10618	3028	7066	39738	39733
7225	1906	7111	29920	29917
6952	1848	3871	29387	29392
9737	8765	6968	64819	57100
7181	3155	1995	40512	30723
3784	1506	1504	26409	26391
7590	7437	7589	59141	59142
7171	1990	1883	30678	29711
6304	6302	6256	54250	54052
9692	6519	6518	55148	55146
6516	1567	3929	26958	26959
6876	1832	6975	29243	29237
6876	6812	1832	56424	29236
3087	1738	1892	28448	28449
7369	3506	2092	42531	31609
8001	2306	7896	33549	33555
1874	1816	6951	29110	29113
7501	2126	2100	31917	31678
10450	6190	6197	53788	53787
7627	2221	2222	32796	32799
1833	1915	1890	29244	29774
8751	6551	3822	55264	44192
6898	1841	1842	29317	29320
10781	7750	7804	60533	60531
10623	7074	1892	57570	29793
10589	1816	6858	29114	29116
9838	2182	2256	32435	32432
3929	1567	1569	26959	26962
9244	7058	3368	57504	41771
6842	2014	7221	30897	30895
7219	2014	6842	30894	30897
7503	3107	5322	40216	40215
7155	1983	7150	30618	30625
7590	7589	2207	59799	32668
6294	1400	1434	25458	25449
1657	3203	1652	27752	27704
4672	3708	3106	43618	40204
8011	2285	7959	33361	33366
9186	1850	5923	29406	29403
6662	1670	6617	27855	27859
9692	1608	1609	27317	27319
2248	2143	7738	32080	32076
6597	6533	1617	55195	27413
2038	1974	7203	30542	30543
9117	1966	1991	30467	30463
7420	2005	2116	30816	30808
6545	1623	1579	27464	27066
7502	2161	7500	32248	32241
1645	6587	4041	27658	45120
1813	1715	1685	28244	27992
6720	1739	6662	28450	28455
10552	6774	3486	56227	42421
1787	1788	1682	28857	27971
6719	3628	1702	43202	28119
8011	7959	2380	61405	34237
2447	2420	2444	34609	34616
1662	1547	1622	26760	26767
9503	6577	3137	55390	40398
3333	1916	1890	30005	29782
1537	10480	1568	26675	26970
11238	10619	1850	69945	29407
10591	1849	5407	29399	29397
8836	6355	1501	54461	26355
6355	1505	1501	26403	26349
2143	3785	2091	32078	31601
6306	6207	1412	53850	25575
1652	1686	1723	27711	28001
7474	7473	2121	59308	31872
9144	7377	1983	58861	30624
10479	6458	6461	54881	54878
2095	2071	3084	31419	31417
7894	7893	2353	61124	33990
1648	1613	1609	27376	27329
1513	1510	1409	26435	25546
3360	3426	2126	41727	31916
7526	2116	2195	31819	31823
5923	3417	3409	42052	42001
1738	3087	6980	28448	40101
10632	1856	7171	29468	29465
2273	2272	2247	33250	33026
7853	7852	2334	60943	33809
10468	1541	6410	26712	26713
6605	1660	6604	27764	27768
3670	3697	3155	43411	40504
6803	6801	1789	56375	28877
7341	2056	7294	31286	31282
9119	5250	3409	49921	42007
